date,v,n,value
1998-11-12,396.0,6707.0,Histone acetyltransferase activity of CBP is controlled by cycle-dependent kinases and oncoprotein E1A
1998-11-12,396.0,6707.0,Crystal structure of a bacterial signal peptidase in complex with a -lactam inhibitor
1998-11-12,396.0,6707.0,Erratum:  Reconciling the spectrum of Sagittarius A* with a two-temperature plasma model
1998-11-12,396.0,6707.0,Erratum:  Deciphering the biology of Mycobacterium tuberculosis from the complete genome sequence
1998-11-05,396.0,6706.0,Research is no substitute for political action on climate
1998-11-05,396.0,6706.0,Reform in name only
1998-11-05,396.0,6706.0,UK's physical scientists are left disappointed by budget choices
1998-11-05,396.0,6706.0,Dutch universities keep research control
1998-11-05,396.0,6706.0,Synchrotron report backs steps to efficient usage
1998-11-05,396.0,6706.0,Gore wins approval for his Triana satellite
1998-11-05,396.0,6706.0,Berkeley teams up with Novartis in $50m plant genomics deal
1998-11-05,396.0,6706.0,Asian states link to popularize science...
1998-11-05,396.0,6706.0,...and India's young get a taste for research
1998-11-05,396.0,6706.0,US and Europe set to clash over emissions
1998-11-05,396.0,6706.0,Recalcitrant institutes face cuts in Japan
1998-11-05,396.0,6706.0,'Big science' forum gets a broader role...
1998-11-05,396.0,6706.0,...and warns of need for more neutron sources
1998-11-05,396.0,6706.0,Industrial links still face opposition in Japan's universities
1998-11-05,396.0,6706.0,News in Brief
1998-11-05,396.0,6706.0,Generation of young scientists in peril
1998-11-05,396.0,6706.0,Wronged by Crookes
1998-11-05,396.0,6706.0,On the world stage
1998-11-05,396.0,6706.0,Fishing for compliments
1998-11-05,396.0,6706.0,Founding father
1998-11-05,396.0,6706.0,Quasicrystals:  From tilings to coverings
1998-11-05,396.0,6706.0,Inflammation:  A new target for aspirin
1998-11-05,396.0,6706.0,Global change:  A question of litter quality
1998-11-05,396.0,6706.0,Developmental biology:  Sending all the right signals
1998-11-05,396.0,6706.0,Nonlinear dynamics:  Jamming is not just cool any more
1998-11-05,396.0,6706.0,Biodiversity:  Plants on the web
1998-11-05,396.0,6706.0,Telomeres:  Bumps on the road to immortality
1998-11-05,396.0,6706.0,100 and 50 years ago
1998-11-05,396.0,6706.0,Daedalus:  Smokeless microwaves
1998-11-05,396.0,6706.0,Vincian Velcro
1998-11-05,396.0,6706.0,Jefferson fathered slave's last child
1998-11-05,396.0,6706.0,Coherent light scattering by blue feather barbs
1998-11-05,396.0,6706.0,A lower jaw from a Cretaceous parrot
1998-11-05,396.0,6706.0,Hydrologic cycle explains the evaporation paradox
1998-11-05,396.0,6706.0,Crude weapons of science's 'friends'
1998-11-05,396.0,6706.0,Wondrous correctness
1998-11-05,396.0,6706.0,The unread menace
1998-11-05,396.0,6706.0,Not black and white
1998-11-05,396.0,6706.0,More than meets the eye
1998-11-05,396.0,6706.0,Footing the bill
1998-11-05,396.0,6706.0,Liberator or 'fix'?
1998-11-05,396.0,6706.0,Even a loose cannon may hit the right spot
1998-11-05,396.0,6706.0,Seeking certainty in an unreliable world
1998-11-05,396.0,6706.0,Causing a buzz
1998-11-05,396.0,6706.0,Metapopulation dynamics
1998-11-05,396.0,6706.0,Evidence against stellar chromospheric origin of Galactic cosmic rays
1998-11-05,396.0,6706.0,Complete quantum teleportation using nuclear magnetic resonance
1998-11-05,396.0,6706.0,Experimental verification of the quasi-unit-cell model of quasicrystal structure
1998-11-05,396.0,6706.0,Interface structure between silicon and its oxide by first-principles molecular dynamics
1998-11-05,396.0,6706.0,Molecular-wire behaviour in p -phenylenevinylene oligomers
1998-11-05,396.0,6706.0,A large source of atmospheric nitrous oxide from subtropical North Pacific surface waters
1998-11-05,396.0,6706.0,"Dating topography of the Sierra Nevada, California, using apatite (U–Th)/He ages"
1998-11-05,396.0,6706.0,"Mycorrhizal fungal diversity determines plant biodiversity, ecosystem variability and productivity"
1998-11-05,396.0,6706.0,Attention improves or impairs visual performance by enhancing spatial resolution
1998-11-05,396.0,6706.0,Hippocampal lesions disrupt navigation based on cognitive maps but not heading vectors
1998-11-05,396.0,6706.0,The anti-inflammatory agents aspirin and salicylate inhibit the activity of IB kinase-
1998-11-05,396.0,6706.0,Type III InsP3 receptor channel stays open in the presence of increased calcium
1998-11-05,396.0,6706.0,Both Rb/p16INK4a inactivation and telomerase activity are required to immortalize human epithelial cells
1998-11-05,396.0,6706.0,NMR structure of the histidine kinase domain of the E. coli osmosensor EnvZ
1998-11-05,396.0,6706.0,Structure of the haemagglutinin-esterase-fusion glycoprotein of influenza C virus
1998-10-29,395.0,6705.0,Reflections on the death of a young scientist
1998-10-29,395.0,6705.0,Crop research meets the public
1998-10-29,395.0,6705.0,US plans a multi-million dollar boost to computer simulation
1998-10-29,395.0,6705.0,Biomedicine wins British budget top-up
1998-10-29,395.0,6705.0,Suicide highlights graduate student woes
1998-10-29,395.0,6705.0,Damaged satellite adds to delays facing X-ray astronomers
1998-10-29,395.0,6705.0,Italian scientists fear impact of cabinet reshuffle on reforms
1998-10-29,395.0,6705.0,Alarm raised over drop in basic research at NASA
1998-10-29,395.0,6705.0,US panel split on endocrine disruptors ...
1998-10-29,395.0,6705.0,... while Japan studies drop in sperm counts
1998-10-29,395.0,6705.0,French inquiry into misconduct is shelved
1998-10-29,395.0,6705.0,Controversial Swedish science minister loses seat in reshuffle
1998-10-29,395.0,6705.0,UK holds up applications of genetically modified crops
1998-10-29,395.0,6705.0,Canada announces second round of infrastructure awards
1998-10-29,395.0,6705.0,Brazil forced to cut back science funding
1998-10-29,395.0,6705.0,Clash over demand for more synchrotron sources in Europe
1998-10-29,395.0,6705.0,News in Brief
1998-10-29,395.0,6705.0,Rising costs hold up drug discovery
1998-10-29,395.0,6705.0,Gender gap in health decline in East Europe
1998-10-29,395.0,6705.0,Missing the mark on misconduct
1998-10-29,395.0,6705.0,Question marks over genetic counselling
1998-10-29,395.0,6705.0,Germany keen to reduce the nuclear threat
1998-10-29,395.0,6705.0,'No controversy' at CITES
1998-10-29,395.0,6705.0,Strategies for cutting carbon
1998-10-29,395.0,6705.0,Perception:  Measuring distance in two dimensions
1998-10-29,395.0,6705.0,Materials science:  Crystal cages for clean coolers
1998-10-29,395.0,6705.0,Neurodegeneration:  A fly's eye view of Huntington's disease
1998-10-29,395.0,6705.0,Human genetics:  A map for cyberspace
1998-10-29,395.0,6705.0,Galaxies:  New members of the Local Group
1998-10-29,395.0,6705.0,100 and 50 years ago
1998-10-29,395.0,6705.0,Neurobiology:  In the mind's eye of the beholder
1998-10-29,395.0,6705.0,Muscle proteins:  The clash in titin
1998-10-29,395.0,6705.0,Daedalus:  Photocoiffure
1998-10-29,395.0,6705.0,Obituary:  André Weil (1906-98)
1998-10-29,395.0,6705.0,Laudable labs?
1998-10-29,395.0,6705.0,Maternal antibodies block malaria
1998-10-29,395.0,6705.0,Object recognition can drive motion perception
1998-10-29,395.0,6705.0,Preserving tardigrades under pressure
1998-10-29,395.0,6705.0,Specific interference by ingested dsRNA
1998-10-29,395.0,6705.0,Beefing up the food police
1998-10-29,395.0,6705.0,Hawaiian headgear
1998-10-29,395.0,6705.0,The freedom not to listen
1998-10-29,395.0,6705.0,How the brain holds our attention
1998-10-29,395.0,6705.0,Looking after your molecules
1998-10-29,395.0,6705.0,Star formation triggered by galaxy collisions
1998-10-29,395.0,6705.0,Structural basis for activation of the titin kinase domain during myofibrillogenesis
1998-10-29,395.0,6705.0,Carbon monoxide emission as a precise tracer of molecular gas in the Andromeda galaxy
1998-10-29,395.0,6705.0,Microwave spectroscopy of a quantum-dot molecule
1998-10-29,395.0,6705.0,Localized vibrational modes in metallic solids
1998-10-29,395.0,6705.0,Synthesis of individual single-walled carbon nanotubes on patterned silicon wafers
1998-10-29,395.0,6705.0,Energy implications of future stabilization of atmospheric CO2 content
1998-10-29,395.0,6705.0,Oil preserved in fluid inclusions in Archaean sandstones
1998-10-29,395.0,6705.0,Triggering of volcanic eruptions
1998-10-29,395.0,6705.0,Electric fish measure distance in the dark
1998-10-29,395.0,6705.0,Seeing biological motion
1998-10-29,395.0,6705.0,Temporal dynamics of chromatic tuning in macaque primary visual cortex
1998-10-29,395.0,6705.0,Selective activation of Ca2+-activated K+ channels by co-localized Ca2+ channels in hippocampal neurons
1998-10-29,395.0,6705.0,Mice without myoglobin
1998-10-29,395.0,6705.0,Role of Ca2+/K+ ion exchange in intracellular storage and release of Ca2+
1998-10-29,395.0,6705.0,Structure of a glutamate-receptor ligand-binding core in complex with kainate
1998-10-29,395.0,6705.0,Chromatin deacetylation by an ATP-dependent nucleosome remodelling complex
1998-10-29,395.0,6705.0,Erratum FGF-mediated mesoderm induction involves the Src-family kinase Laloo
1998-10-29,395.0,6705.0,Neuroscience on the brain
1998-10-22,395.0,6704.0,"Surviving misconduct is one thing, accountability is another"
1998-10-22,395.0,6704.0,Fanning the winds of change
1998-10-22,395.0,6704.0,French researchers kick up a storm over CNRS 'reforms'
1998-10-22,395.0,6704.0,Universities to get more control of biomedicine
1998-10-22,395.0,6704.0,Japan's universities resist plan for greater autonomy
1998-10-22,395.0,6704.0,US Congress rebuffs data copyright law
1998-10-22,395.0,6704.0,US cancer body calls for ideas from all disciplines
1998-10-22,395.0,6704.0,Proposed restrictions relaxed on research on mentally disabled
1998-10-22,395.0,6704.0,Europe's space funds feel the squeeze...
1998-10-22,395.0,6704.0,... while UK scientists seek private backing
1998-10-22,395.0,6704.0,"New faces, old policies in German coalition"
1998-10-22,395.0,6704.0,Research reactor escapes Green axe... so far
1998-10-22,395.0,6704.0,Superconductors make their public debut in US utility network
1998-10-22,395.0,6704.0,Lobbyists elated as the NIH wins $2bn budget increase
1998-10-22,395.0,6704.0,Spain's cardiologists rally to Moncada
1998-10-22,395.0,6704.0,Top BSE official denies charges of excessive secrecy
1998-10-22,395.0,6704.0,Closer links urged for islands in the sun
1998-10-22,395.0,6704.0,News in Brief
1998-10-22,395.0,6704.0,Where has Britain's plutonium gone?
1998-10-22,395.0,6704.0,Journals are best left on the shelf
1998-10-22,395.0,6704.0,Hybrid journals
1998-10-22,395.0,6704.0,Popular reaction against science
1998-10-22,395.0,6704.0,Two-way street
1998-10-22,395.0,6704.0,Referencing crystal coordinates
1998-10-22,395.0,6704.0,Adapting to the inevitable
1998-10-22,395.0,6704.0,A channelled plume under Africa
1998-10-22,395.0,6704.0,Ecology:  Stability is woven by complex webs
1998-10-22,395.0,6704.0,Macromolecular chemistry:  Limits to growth
1998-10-22,395.0,6704.0,Auctions:  Darwin and Archimedes come under the hammer
1998-10-22,395.0,6704.0,Palaeontology:  Forerunners of four legs
1998-10-22,395.0,6704.0,Planetary science:  Oceans inside Jupiter's moons
1998-10-22,395.0,6704.0,Evolutionary biology:  The geometry of adaptation
1998-10-22,395.0,6704.0,100 and 50 Years Ago
1998-10-22,395.0,6704.0,Daedalus:  Dead metallic silence
1998-10-22,395.0,6704.0,Akeley's Africa
1998-10-22,395.0,6704.0,Neuron loss in APP transgenic mice
1998-10-22,395.0,6704.0,Why some papers have long citation lifetimes
1998-10-22,395.0,6704.0,Nanodomain control in copolymer thin films
1998-10-22,395.0,6704.0,How to store seeds to conserve biodiversity
1998-10-22,395.0,6704.0,Refrigeration can save seeds economically
1998-10-22,395.0,6704.0,Through the looking-glass
1998-10-22,395.0,6704.0,What two legs can learn from four legs
1998-10-22,395.0,6704.0,Fungus not always a bogeyman
1998-10-22,395.0,6704.0,Twisted strands
1998-10-22,395.0,6704.0,Leptin and the regulation of body weight in mammals
1998-10-22,395.0,6704.0,Hydrological characteristics of the drainage system beneath a surging glacier
1998-10-22,395.0,6704.0,A circumstellar dust disk around a star with a known planetary companion
1998-10-22,395.0,6704.0,Induced magnetic fields as evidence for subsurface oceans in Europa and Callisto
1998-10-22,395.0,6704.0,Quantized conductance through individual rows of suspended gold atoms
1998-10-22,395.0,6704.0,Formation and manipulation of a metallic wire of single gold atoms
1998-10-22,395.0,6704.0,Contribution of bedrock nitrogen to high nitrate concentrations in stream water
1998-10-22,395.0,6704.0,Cenozoic magmatism throughout east Africa resulting from impact of a single plume
1998-10-22,395.0,6704.0,Osteolepiforms and the ancestry of tetrapods
1998-10-22,395.0,6704.0,Weak trophic interactions and the balance of nature
1998-10-22,395.0,6704.0,A jitter after-effect reveals motion-based stabilization of vision
1998-10-22,395.0,6704.0,The DCC gene product induces apoptosis by a mechanism requiring receptor proteolysis
1998-10-22,395.0,6704.0,Assembly of the Drosophila phototransduction cascade into a signalling complex shapes elementary responses
1998-10-22,395.0,6704.0,The G protein G12 stimulates Bruton's tyrosine kinase and a rasGAP through a conserved PH/BM domain
1998-10-22,395.0,6704.0,Direction determination in the minus-end-directed kinesin motor ncd
1998-10-22,395.0,6704.0,Unfolded conformations of -lytic protease are more stable than its native state
1998-10-22,395.0,6704.0,Programming predominates
1998-10-15,395.0,6703.0,Too hesitant steps forward in European collaboration
1998-10-15,395.0,6703.0,Nobel award stirs up debate on nitric oxide breakthrough
1998-10-15,395.0,6703.0,Hidden role of a gas of many parts
1998-10-15,395.0,6703.0,Physicists rewarded for 'fractional electrons'
1998-10-15,395.0,6703.0,Theoretical chemistry makes its mark
1998-10-15,395.0,6703.0,Congress warns nuclear labs of spy risk
1998-10-15,395.0,6703.0,Pay crisis drives Russian scientists abroad
1998-10-15,395.0,6703.0,Japan may require labels on genetic food
1998-10-15,395.0,6703.0,UK environment report looks to the people
1998-10-15,395.0,6703.0,UK nuclear waste firm faces US critics
1998-10-15,395.0,6703.0,Epidemiologist's funds axed after report on Californian smoking
1998-10-15,395.0,6703.0,Canadians call for tax cuts to curb the 'brain drain'...
1998-10-15,395.0,6703.0,... as skilled workers head for the United States
1998-10-15,395.0,6703.0,France abandons plan to reform national biomedical agency
1998-10-15,395.0,6703.0,"UK contract staff need help, says report"
1998-10-15,395.0,6703.0,New telescope shows off its paces
1998-10-15,395.0,6703.0,News in Brief
1998-10-15,395.0,6703.0,101 uses for a life sciences PhD
1998-10-15,395.0,6703.0,The Western front
1998-10-15,395.0,6703.0,Coelacanth populations may go with the flow
1998-10-15,395.0,6703.0,Launch editor
1998-10-15,395.0,6703.0,How big do stellar explosions get?
1998-10-15,395.0,6703.0,Human evolution:  Towards a genetic history of China
1998-10-15,395.0,6703.0,Behavioural ecology:  Pick out a penguin
1998-10-15,395.0,6703.0,Cosmology:  New troubles for inflation?
1998-10-15,395.0,6703.0,100 and 50 years ago
1998-10-15,395.0,6703.0,Photonics:  Chemistry of light
1998-10-15,395.0,6703.0,Developmental biology: Cripto-analysis of embryonic codes
1998-10-15,395.0,6703.0,Daedalus:  New smells for old
1998-10-15,395.0,6703.0,Obituary:  Frederick Reines (1918-98)
